xmltv_id,site_id,name,channelNumber,logoUrl
upctv-11102,11102,Radio Slovakia,701,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7040.f.png
upctv-11101,11101,Radio Slovensko,700,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7041.f.png
upctv-11117,11117,Radio Vlna,716,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/vlna.f.png
upctv-11118,11118,Radio 7,717,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7028.f.png
upctv-10189,10189,Reality Kings HD,426,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Reality_Kings_HD.png
upctv-11106,11106,Regina Stred,705,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_50056_c_c83f40bd72204e8652f67e936bf95392.png
upctv-11107,11107,Regina Vychod,706,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_50058_c_c83f40bd72204e8652f67e936bf95392.png
upctv-11105,11105,Regina Zapad,704,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_50057_c_c83f40bd72204e8652f67e936bf95392.png
upctv-10106,10106,RELAX,314,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5152.f.RELAX.png
upctv-10098,10098,Retro Music TV,306,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5153.f.Retro_Music_TV.png
upctv-12118,12118,Roznavska TV (RVTV),573,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Roznavska_TV_RVTV.f.png
upctv-10166,10166,RTL DE,503,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_110004_c_13134c68f3d625820f8972c4d5c86386.RTL_SK.png
upctv-10153,10153,RTL Gold,470,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/RTL_Gold_HU.f.RTL_Gold_HU.png
upctv-10154,10154,RTL HAROM,471,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/RTL_plus_HU.f.RTL_plus_HU.png
upctv-10142,10142,RTL HU,455,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_6_c_a3d559aa63f5f7892b903d4e19d03d6a.RTL_Klub_SK.png
upctv-10143,10143,RTL KETTO,456,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_9_c_1cae97d83ed8c6dd05e6b5b6952b31fb.RTL_2_HUN_SK.png
